Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1704,100nF ,C_0805_2012Metric,44.039702,54.013955,0.0,top
C1705,220nF ,C_0805_2012Metric,54.580702,54.013955,0.0,top
C1706,330nF ,C_0805_2012Metric,64.994702,54.013955,0.0,top
C1707,470nF ,C_0805_2012Metric,75.408702,54.013955,0.0,top
C1708,1uF ,C_0805_2012Metric,85.822702,54.013955,0.0,top
C1709,2.2uF ,C_0805_2012Metric,30.258508,42.141161,0.0,top
C1710,4.7uF ,C_0805_2012Metric,40.672508,42.141161,0.0,top
C1711,10uF ,C_0805_2012Metric,50.974386,42.21496,0.0,top
C1712,10uF ,C_0805_2012Metric,61.515386,42.21496,0.0,top
C1713,22uF ,C_0805_2012Metric,71.929386,42.21496,0.0,top
C1714,47uF ,C_0805_2012Metric,82.343386,42.21496,0.0,top
C1715,1nF ,C_0805_2012Metric,40.533897,63.932955,0.0,top
C1716,1nF ,C_0805_2012Metric,40.533897,61.887955,0.0,top
C1717,1nF ,C_0805_2012Metric,40.533897,59.855955,0.0,top
C1718,1nF ,C_0805_2012Metric,40.533897,57.810955,0.0,top
C1719,1nF ,C_0805_2012Metric,43.962897,65.964955,0.0,top
C1720,1nF ,C_0805_2012Metric,43.962897,63.932955,0.0,top
C1721,1nF ,C_0805_2012Metric,43.962897,61.887955,0.0,top
C1722,1nF ,C_0805_2012Metric,43.962897,59.855955,0.0,top
C1723,1nF ,C_0805_2012Metric,43.962897,57.810955,0.0,top
C1724,1.5nF ,C_0805_2012Metric,47.523897,63.932955,0.0,top
C1725,1.5nF ,C_0805_2012Metric,47.523897,61.900955,0.0,top
C1726,1.5nF ,C_0805_2012Metric,47.523897,59.868955,0.0,top
C1727,1.5nF ,C_0805_2012Metric,47.523897,57.823955,0.0,top
C1728,1.5nF ,C_0805_2012Metric,50.952897,65.964955,0.0,top
C1729,1.5nF ,C_0805_2012Metric,50.952897,63.932955,0.0,top
C1730,1.5nF ,C_0805_2012Metric,50.952897,61.900955,0.0,top
C1731,1.5nF ,C_0805_2012Metric,50.952897,59.868955,0.0,top
C1732,1.5nF ,C_0805_2012Metric,50.952897,57.823955,0.0,top
C1733,2.2nF ,C_0805_2012Metric,54.503897,63.919955,0.0,top
C1734,2.2nF ,C_0805_2012Metric,54.503897,61.887955,0.0,top
C1735,2.2nF ,C_0805_2012Metric,54.503897,59.855955,0.0,top
C1736,2.2nF ,C_0805_2012Metric,54.503897,57.810955,0.0,top
C1737,2.2nF ,C_0805_2012Metric,57.932897,65.951955,0.0,top
C1738,2.2nF ,C_0805_2012Metric,57.932897,63.919955,0.0,top
C1739,2.2nF ,C_0805_2012Metric,57.932897,61.887955,0.0,top
C1740,2.2nF ,C_0805_2012Metric,57.932897,59.855955,0.0,top
C1741,2.2nF ,C_0805_2012Metric,57.932897,57.810955,0.0,top
C1742,4.7nF ,C_0805_2012Metric,61.488897,63.919955,0.0,top
C1743,4.7nF ,C_0805_2012Metric,61.488897,61.887955,0.0,top
C1744,4.7nF ,C_0805_2012Metric,61.488897,59.855955,0.0,top
C1745,4.7nF ,C_0805_2012Metric,61.488897,57.810955,0.0,top
C1746,4.7nF ,C_0805_2012Metric,64.917897,65.951955,0.0,top
C1747,4.7nF ,C_0805_2012Metric,64.917897,63.919955,0.0,top
C1748,4.7nF ,C_0805_2012Metric,64.917897,61.887955,0.0,top
C1749,4.7nF ,C_0805_2012Metric,64.917897,59.855955,0.0,top
C1750,4.7nF ,C_0805_2012Metric,64.917897,57.810955,0.0,top
C1751,6.8nF ,C_0805_2012Metric,68.473897,63.919955,0.0,top
C1752,6.8nF ,C_0805_2012Metric,68.473897,61.887955,0.0,top
C1753,6.8nF ,C_0805_2012Metric,68.473897,59.855955,0.0,top
C1754,6.8nF ,C_0805_2012Metric,68.473897,57.810955,0.0,top
C1755,6.8nF ,C_0805_2012Metric,71.902897,65.951955,0.0,top
C1756,6.8nF ,C_0805_2012Metric,71.902897,63.919955,0.0,top
C1757,6.8nF ,C_0805_2012Metric,71.902897,61.887955,0.0,top
C1758,6.8nF ,C_0805_2012Metric,71.902897,59.855955,0.0,top
C1759,6.8nF ,C_0805_2012Metric,71.902897,57.810955,0.0,top
C1760,10nF ,C_0805_2012Metric,75.331897,63.919955,0.0,top
C1761,10nF ,C_0805_2012Metric,75.331897,61.887955,0.0,top
C1762,10nF ,C_0805_2012Metric,75.331897,59.855955,0.0,top
C1763,10nF ,C_0805_2012Metric,75.331897,57.810955,0.0,top
C1764,10nF ,C_0805_2012Metric,78.760897,65.951955,0.0,top
C1765,10nF ,C_0805_2012Metric,78.760897,63.919955,0.0,top
C1766,10nF ,C_0805_2012Metric,78.760897,61.887955,0.0,top
C1767,10nF ,C_0805_2012Metric,78.760897,59.855955,0.0,top
C1768,10nF ,C_0805_2012Metric,78.760897,57.810955,0.0,top
C1769,22nF ,C_0805_2012Metric,82.316897,63.919955,0.0,top
C1770,22nF ,C_0805_2012Metric,82.316897,61.887955,0.0,top
C1771,22nF ,C_0805_2012Metric,82.316897,59.855955,0.0,top
C1772,22nF ,C_0805_2012Metric,82.316897,57.810955,0.0,top
C1773,22nF ,C_0805_2012Metric,85.745897,65.951955,0.0,top
C1774,22nF ,C_0805_2012Metric,85.745897,63.919955,0.0,top
C1775,22nF ,C_0805_2012Metric,85.745897,61.887955,0.0,top
C1776,22nF ,C_0805_2012Metric,85.745897,59.855955,0.0,top
C1777,22nF ,C_0805_2012Metric,85.745897,57.810955,0.0,top
C1778,33nF ,C_0805_2012Metric,19.772018,51.99396,0.0,top
C1779,33nF ,C_0805_2012Metric,19.772018,49.96196,0.0,top
C1780,33nF ,C_0805_2012Metric,19.772018,47.92996,0.0,top
C1781,33nF ,C_0805_2012Metric,19.772018,45.89796,0.0,top
C1782,33nF ,C_0805_2012Metric,23.196018,54.02596,0.0,top
C1783,33nF ,C_0805_2012Metric,23.196018,51.99396,0.0,top
C1784,33nF ,C_0805_2012Metric,23.196018,49.96196,0.0,top
C1785,33nF ,C_0805_2012Metric,23.196018,47.92996,0.0,top
C1786,33nF ,C_0805_2012Metric,23.196018,45.89796,0.0,top
C1787,47nF ,C_0805_2012Metric,26.691018,51.99396,0.0,top
C1788,47nF ,C_0805_2012Metric,26.691018,49.96196,0.0,top
C1789,47nF ,C_0805_2012Metric,26.691018,47.92996,0.0,top
C1790,47nF ,C_0805_2012Metric,26.691018,45.89796,0.0,top
C1791,47nF ,C_0805_2012Metric,30.120018,54.02596,0.0,top
C1792,47nF ,C_0805_2012Metric,30.120018,51.99396,0.0,top
C1793,47nF ,C_0805_2012Metric,30.120018,49.96196,0.0,top
C1794,47nF ,C_0805_2012Metric,30.120018,47.92996,0.0,top
C1795,47nF ,C_0805_2012Metric,30.120018,45.89796,0.0,top
C1796,100nF ,C_0805_2012Metric,33.625581,52.019955,0.0,top
C1797,100nF ,C_0805_2012Metric,33.625581,49.987955,0.0,top
C1798,100nF ,C_0805_2012Metric,33.625581,47.955955,0.0,top
C1799,100nF ,C_0805_2012Metric,33.625581,45.923955,0.0,top
C1800,100nF ,C_0805_2012Metric,40.478581,45.923955,0.0,top
C1801,100nF ,C_0805_2012Metric,37.049581,54.013955,0.0,top
C1802,100nF ,C_0805_2012Metric,37.049581,52.019955,0.0,top
C1803,100nF ,C_0805_2012Metric,37.049581,49.987955,0.0,top
C1804,100nF ,C_0805_2012Metric,37.049581,47.955955,0.0,top
C1805,100nF ,C_0805_2012Metric,37.049581,45.923955,0.0,top
C1806,100nF ,C_0805_2012Metric,40.478581,47.955955,0.0,top
C1807,100nF ,C_0805_2012Metric,40.478581,54.013955,0.0,top
C1808,100nF ,C_0805_2012Metric,40.478581,52.019955,0.0,top
C1809,100nF ,C_0805_2012Metric,40.478581,49.987955,0.0,top
C1810,100nF ,C_0805_2012Metric,44.039702,52.019955,0.0,top
C1811,100nF ,C_0805_2012Metric,44.039702,49.987955,0.0,top
C1812,100nF ,C_0805_2012Metric,44.039702,47.955955,0.0,top
C1813,100nF ,C_0805_2012Metric,44.039702,45.923955,0.0,top
C1814,100nF ,C_0805_2012Metric,50.897702,47.955955,0.0,top
C1815,100nF ,C_0805_2012Metric,47.468702,54.013955,0.0,top
C1816,100nF ,C_0805_2012Metric,47.468702,52.019955,0.0,top
C1817,100nF ,C_0805_2012Metric,47.468702,49.987955,0.0,top
C1818,100nF ,C_0805_2012Metric,47.468702,47.955955,0.0,top
C1819,100nF ,C_0805_2012Metric,47.468702,45.923955,0.0,top
C1820,100nF ,C_0805_2012Metric,50.897702,45.923955,0.0,top
C1821,100nF ,C_0805_2012Metric,50.897702,54.013955,0.0,top
C1822,100nF ,C_0805_2012Metric,50.897702,52.019955,0.0,top
C1823,100nF ,C_0805_2012Metric,50.897702,49.987955,0.0,top
C1824,220nF ,C_0805_2012Metric,54.580702,52.019955,0.0,top
C1825,220nF ,C_0805_2012Metric,54.580702,49.987955,0.0,top
C1826,220nF ,C_0805_2012Metric,54.580702,47.955955,0.0,top
C1827,220nF ,C_0805_2012Metric,54.580702,45.923955,0.0,top
C1828,220nF ,C_0805_2012Metric,61.433702,47.968955,0.0,top
C1829,220nF ,C_0805_2012Metric,58.004702,54.013955,0.0,top
C1830,220nF ,C_0805_2012Metric,58.004702,52.019955,0.0,top
C1831,220nF ,C_0805_2012Metric,58.004702,49.987955,0.0,top
C1832,220nF ,C_0805_2012Metric,58.004702,47.955955,0.0,top
C1833,220nF ,C_0805_2012Metric,58.004702,45.923955,0.0,top
C1834,220nF ,C_0805_2012Metric,61.433702,45.923955,0.0,top
C1835,220nF ,C_0805_2012Metric,61.433702,54.013955,0.0,top
C1836,220nF ,C_0805_2012Metric,61.433702,52.019955,0.0,top
C1837,220nF ,C_0805_2012Metric,61.433702,49.987955,0.0,top
C1838,330nF ,C_0805_2012Metric,64.994702,52.019955,0.0,top
C1839,330nF ,C_0805_2012Metric,64.994702,49.987955,0.0,top
C1840,330nF ,C_0805_2012Metric,64.994702,47.955955,0.0,top
C1841,330nF ,C_0805_2012Metric,64.994702,45.923955,0.0,top
C1842,330nF ,C_0805_2012Metric,71.852702,47.955955,0.0,top
C1843,330nF ,C_0805_2012Metric,68.418702,54.013955,0.0,top
C1844,330nF ,C_0805_2012Metric,68.418702,52.019955,0.0,top
C1845,330nF ,C_0805_2012Metric,68.418702,49.987955,0.0,top
C1846,330nF ,C_0805_2012Metric,68.418702,47.955955,0.0,top
C1847,330nF ,C_0805_2012Metric,68.418702,45.923955,0.0,top
C1848,330nF ,C_0805_2012Metric,71.852702,45.923955,0.0,top
C1849,330nF ,C_0805_2012Metric,71.847702,54.013955,0.0,top
C1850,330nF ,C_0805_2012Metric,71.847702,52.019955,0.0,top
C1851,330nF ,C_0805_2012Metric,71.847702,49.987955,0.0,top
C1852,470nF ,C_0805_2012Metric,75.408702,52.019955,0.0,top
C1853,470nF ,C_0805_2012Metric,75.408702,49.987955,0.0,top
C1854,470nF ,C_0805_2012Metric,75.408702,47.955955,0.0,top
C1855,470nF ,C_0805_2012Metric,75.408702,45.923955,0.0,top
C1856,470nF ,C_0805_2012Metric,82.261702,47.955955,0.0,top
C1857,470nF ,C_0805_2012Metric,78.837702,54.013955,0.0,top
C1858,470nF ,C_0805_2012Metric,78.837702,52.019955,0.0,top
C1859,470nF ,C_0805_2012Metric,78.837702,49.987955,0.0,top
C1860,470nF ,C_0805_2012Metric,78.837702,47.955955,0.0,top
C1861,470nF ,C_0805_2012Metric,78.837702,45.923955,0.0,top
C1862,470nF ,C_0805_2012Metric,82.261702,45.923955,0.0,top
C1863,470nF ,C_0805_2012Metric,82.261702,54.013955,0.0,top
C1864,470nF ,C_0805_2012Metric,82.261702,52.019955,0.0,top
C1865,470nF ,C_0805_2012Metric,82.261702,49.987955,0.0,top
C1866,1uF ,C_0805_2012Metric,85.822702,52.019955,0.0,top
C1867,1uF ,C_0805_2012Metric,85.822702,49.987955,0.0,top
C1868,1uF ,C_0805_2012Metric,85.822702,47.955955,0.0,top
C1869,1uF ,C_0805_2012Metric,85.822702,45.923955,0.0,top
C1870,1uF ,C_0805_2012Metric,92.675702,47.955955,0.0,top
C1871,1uF ,C_0805_2012Metric,89.246702,54.013955,0.0,top
C1872,1uF ,C_0805_2012Metric,89.246702,52.019955,0.0,top
C1873,1uF ,C_0805_2012Metric,89.246702,49.987955,0.0,top
C1874,1uF ,C_0805_2012Metric,89.246702,47.955955,0.0,top
C1875,1uF ,C_0805_2012Metric,89.246702,45.923955,0.0,top
C1876,1uF ,C_0805_2012Metric,92.675702,45.923955,0.0,top
C1877,1uF ,C_0805_2012Metric,92.675702,54.013955,0.0,top
C1878,1uF ,C_0805_2012Metric,92.675702,52.019955,0.0,top
C1879,1uF ,C_0805_2012Metric,92.675702,49.987955,0.0,top
C1880,2.2uF ,C_0805_2012Metric,30.258508,40.147161,0.0,top
C1881,2.2uF ,C_0805_2012Metric,30.258508,38.115161,0.0,top
C1882,2.2uF ,C_0805_2012Metric,30.258508,36.083161,0.0,top
C1883,2.2uF ,C_0805_2012Metric,30.258508,34.051161,0.0,top
C1884,2.2uF ,C_0805_2012Metric,37.111508,36.083161,0.0,top
C1885,2.2uF ,C_0805_2012Metric,33.682508,42.141161,0.0,top
C1886,2.2uF ,C_0805_2012Metric,33.682508,40.147161,0.0,top
C1887,2.2uF ,C_0805_2012Metric,33.682508,38.115161,0.0,top
C1888,2.2uF ,C_0805_2012Metric,33.682508,36.083161,0.0,top
C1889,2.2uF ,C_0805_2012Metric,33.682508,34.051161,0.0,top
C1890,2.2uF ,C_0805_2012Metric,37.111508,34.051161,0.0,top
C1891,2.2uF ,C_0805_2012Metric,37.111508,42.141161,0.0,top
C1892,2.2uF ,C_0805_2012Metric,37.111508,40.147161,0.0,top
C1893,2.2uF ,C_0805_2012Metric,37.111508,38.115161,0.0,top
C1894,4.7uF ,C_0805_2012Metric,40.672508,40.147161,0.0,top
C1895,4.7uF ,C_0805_2012Metric,40.672508,38.115161,0.0,top
C1896,4.7uF ,C_0805_2012Metric,40.672508,36.083161,0.0,top
C1897,4.7uF ,C_0805_2012Metric,40.672508,34.051161,0.0,top
C1898,4.7uF ,C_0805_2012Metric,47.525508,36.083161,0.0,top
C1899,4.7uF ,C_0805_2012Metric,44.096508,42.141161,0.0,top
C1900,4.7uF ,C_0805_2012Metric,44.096508,40.147161,0.0,top
C1901,4.7uF ,C_0805_2012Metric,44.096508,38.115161,0.0,top
C1902,4.7uF ,C_0805_2012Metric,44.096508,36.083161,0.0,top
C1903,4.7uF ,C_0805_2012Metric,44.096508,34.051161,0.0,top
C1904,4.7uF ,C_0805_2012Metric,47.525508,34.051161,0.0,top
C1905,4.7uF ,C_0805_2012Metric,47.525508,42.141161,0.0,top
C1906,4.7uF ,C_0805_2012Metric,47.525508,40.147161,0.0,top
C1907,4.7uF ,C_0805_2012Metric,47.525508,38.115161,0.0,top
C1908,10uF ,C_0805_2012Metric,50.974386,40.22096,0.0,top
C1909,10uF ,C_0805_2012Metric,50.974386,38.18896,0.0,top
C1910,10uF ,C_0805_2012Metric,50.974386,36.15696,0.0,top
C1911,10uF ,C_0805_2012Metric,50.974386,34.12496,0.0,top
C1912,10uF ,C_0805_2012Metric,57.827386,36.15696,0.0,top
C1913,10uF ,C_0805_2012Metric,54.398386,42.21496,0.0,top
C1914,10uF ,C_0805_2012Metric,54.398386,40.22096,0.0,top
C1915,10uF ,C_0805_2012Metric,54.398386,38.18896,0.0,top
C1916,10uF ,C_0805_2012Metric,54.398386,36.15696,0.0,top
C1917,10uF ,C_0805_2012Metric,54.398386,34.12496,0.0,top
C1918,10uF ,C_0805_2012Metric,57.827386,34.12496,0.0,top
C1919,10uF ,C_0805_2012Metric,57.827386,42.21496,0.0,top
C1920,10uF ,C_0805_2012Metric,57.827386,40.22096,0.0,top
C1921,10uF ,C_0805_2012Metric,57.827386,38.18896,0.0,top
C1922,10uF ,C_0805_2012Metric,61.515386,40.22096,0.0,top
C1923,10uF ,C_0805_2012Metric,61.515386,38.18896,0.0,top
C1924,10uF ,C_0805_2012Metric,61.515386,36.15696,0.0,top
C1925,10uF ,C_0805_2012Metric,61.515386,34.12496,0.0,top
C1926,10uF ,C_0805_2012Metric,68.368386,36.15696,0.0,top
C1927,10uF ,C_0805_2012Metric,64.939386,42.21496,0.0,top
C1928,10uF ,C_0805_2012Metric,64.939386,40.22096,0.0,top
C1929,10uF ,C_0805_2012Metric,64.939386,38.18896,0.0,top
C1930,10uF ,C_0805_2012Metric,64.939386,36.15696,0.0,top
C1931,10uF ,C_0805_2012Metric,64.939386,34.12496,0.0,top
C1932,10uF ,C_0805_2012Metric,68.368386,34.12496,0.0,top
C1933,10uF ,C_0805_2012Metric,68.368386,42.21496,0.0,top
C1934,10uF ,C_0805_2012Metric,68.368386,40.22096,0.0,top
C1935,10uF ,C_0805_2012Metric,68.368386,38.18896,0.0,top
C1936,22uF ,C_0805_2012Metric,71.929386,40.22096,0.0,top
C1937,22uF ,C_0805_2012Metric,71.929386,38.18896,0.0,top
C1938,22uF ,C_0805_2012Metric,71.929386,36.15696,0.0,top
C1939,22uF ,C_0805_2012Metric,71.929386,34.12496,0.0,top
C1940,22uF ,C_0805_2012Metric,78.782386,36.15696,0.0,top
C1941,22uF ,C_0805_2012Metric,75.353386,42.21496,0.0,top
C1942,22uF ,C_0805_2012Metric,75.353386,40.22096,0.0,top
C1943,22uF ,C_0805_2012Metric,75.353386,38.18896,0.0,top
C1944,22uF ,C_0805_2012Metric,75.353386,36.15696,0.0,top
C1945,22uF ,C_0805_2012Metric,75.353386,34.12496,0.0,top
C1946,22uF ,C_0805_2012Metric,78.782386,34.12496,0.0,top
C1947,22uF ,C_0805_2012Metric,78.782386,42.21496,0.0,top
C1948,22uF ,C_0805_2012Metric,78.782386,40.22096,0.0,top
C1949,22uF ,C_0805_2012Metric,78.782386,38.18896,0.0,top
C1950,47uF ,C_0805_2012Metric,82.343386,40.22096,0.0,top
C1951,47uF ,C_0805_2012Metric,82.343386,38.18896,0.0,top
C1952,47uF ,C_0805_2012Metric,82.343386,36.15696,0.0,top
C1953,47uF ,C_0805_2012Metric,82.343386,34.12496,0.0,top
C1954,47uF ,C_0805_2012Metric,89.196386,36.15696,0.0,top
C1955,47uF ,C_0805_2012Metric,85.767386,42.21496,0.0,top
C1956,47uF ,C_0805_2012Metric,85.767386,40.22096,0.0,top
C1957,47uF ,C_0805_2012Metric,85.767386,38.18896,0.0,top
C1958,47uF ,C_0805_2012Metric,85.767386,36.15696,0.0,top
C1959,47uF ,C_0805_2012Metric,85.767386,34.12496,0.0,top
C1960,47uF ,C_0805_2012Metric,89.196386,34.12496,0.0,top
C1961,47uF ,C_0805_2012Metric,89.196386,42.21496,0.0,top
C1962,47uF ,C_0805_2012Metric,89.196386,40.22096,0.0,top
C1963,47uF ,C_0805_2012Metric,89.196386,38.18896,0.0,top
C1964,22uF,C_1206_3216Metric,62.522018,14.38496,0.0,top
C1965,22uF,C_1206_3216Metric,71.793018,14.38496,0.0,top
C1966,47uF,C_1206_3216Metric,81.064018,14.38496,0.0,top
C1967,100uF,C_1206_3216Metric,90.335018,14.35096,0.0,top
C1968,22uF,C_1206_3216Metric,62.522018,11.97196,0.0,top
C1969,22uF,C_1206_3216Metric,71.793018,11.97196,0.0,top
C1970,47uF,C_1206_3216Metric,81.064018,11.97196,0.0,top
C1971,100uF,C_1206_3216Metric,90.335018,11.93796,0.0,top
C1972,22uF,C_1206_3216Metric,62.522018,9.55896,0.0,top
C1973,22uF,C_1206_3216Metric,71.793018,9.55896,0.0,top
C1974,47uF,C_1206_3216Metric,81.064018,9.55896,0.0,top
C1975,100uF,C_1206_3216Metric,90.335018,9.52496,0.0,top
C1976,22uF,C_1206_3216Metric,62.522018,7.14596,0.0,top
C1977,22uF,C_1206_3216Metric,71.793018,7.14596,0.0,top
C1978,47uF,C_1206_3216Metric,81.064018,7.14596,0.0,top
C1979,100uF,C_1206_3216Metric,90.335018,7.11196,0.0,top
C1980,22uF,C_1206_3216Metric,67.123018,16.68796,0.0,top
C1981,22uF,C_1206_3216Metric,76.394018,16.68796,0.0,top
C1982,47uF,C_1206_3216Metric,85.665018,16.68796,0.0,top
C1983,100uF,C_1206_3216Metric,95.034018,16.68796,0.0,top
C1984,22uF,C_1206_3216Metric,67.123018,14.38496,0.0,top
C1985,22uF,C_1206_3216Metric,76.394018,14.38496,0.0,top
C1986,47uF,C_1206_3216Metric,85.665018,14.38496,0.0,top
C1987,100uF,C_1206_3216Metric,95.034018,14.35096,0.0,top
C1988,22uF,C_1206_3216Metric,67.123018,11.97196,0.0,top
C1989,22uF,C_1206_3216Metric,76.394018,11.97196,0.0,top
C1990,47uF,C_1206_3216Metric,85.665018,11.97196,0.0,top
C1991,100uF,C_1206_3216Metric,95.034018,11.93796,0.0,top
C1992,22uF,C_1206_3216Metric,67.123018,9.55896,0.0,top
C1993,22uF,C_1206_3216Metric,76.394018,9.55896,0.0,top
C1994,47uF,C_1206_3216Metric,85.665018,9.55896,0.0,top
C1995,100uF,C_1206_3216Metric,95.034018,9.52496,0.0,top
C1996,22uF,C_1206_3216Metric,67.123018,7.14596,0.0,top
C1997,22uF,C_1206_3216Metric,76.394018,7.14596,0.0,top
C1998,47uF,C_1206_3216Metric,85.665018,7.14596,0.0,top
C1999,100uF,C_1206_3216Metric,95.034018,7.11196,0.0,top
C2000,1nF,C_1206_3216Metric,20.280018,27.86396,0.0,top
C2001,1nF,C_1206_3216Metric,34.201018,27.86396,0.0,top
C2002,10nF,C_1206_3216Metric,48.044018,27.86396,0.0,top
C2003,100nF,C_1206_3216Metric,61.887018,27.86396,0.0,top
C2004,220nF,C_1206_3216Metric,75.984018,27.86396,0.0,top
C2005,1uF,C_1206_3216Metric,90.081018,27.86396,0.0,top
C2006,2.2uF,C_1206_3216Metric,20.358018,14.27496,0.0,top
C2007,4.7uF,C_1206_3216Metric,34.455018,14.27496,0.0,top
C2008,10uF,C_1206_3216Metric,48.552018,14.27496,0.0,top
C2009,1nF,C_1206_3216Metric,20.280018,25.45096,0.0,top
C2010,1nF,C_1206_3216Metric,34.201018,25.45096,0.0,top
C2011,10nF,C_1206_3216Metric,48.044018,25.45096,0.0,top
C2012,100nF,C_1206_3216Metric,61.887018,25.45096,0.0,top
C2013,220nF,C_1206_3216Metric,75.984018,25.45096,0.0,top
C2014,1uF,C_1206_3216Metric,90.081018,25.45096,0.0,top
C2015,2.2uF,C_1206_3216Metric,20.358018,11.86196,0.0,top
C2016,4.7uF,C_1206_3216Metric,34.455018,11.86196,0.0,top
C2017,10uF,C_1206_3216Metric,48.552018,11.86196,0.0,top
C2018,1nF,C_1206_3216Metric,20.280018,23.03796,0.0,top
C2019,1nF,C_1206_3216Metric,34.201018,23.03796,0.0,top
C2020,10nF,C_1206_3216Metric,48.044018,23.03796,0.0,top
C2021,100nF,C_1206_3216Metric,61.887018,23.03796,0.0,top
C2022,220nF,C_1206_3216Metric,75.984018,23.03796,0.0,top
C2023,1uF,C_1206_3216Metric,90.081018,23.03796,0.0,top
C2024,2.2uF,C_1206_3216Metric,20.358018,9.44896,0.0,top
C2025,4.7uF,C_1206_3216Metric,34.455018,9.44896,0.0,top
C2026,10uF,C_1206_3216Metric,48.552018,9.44896,0.0,top
C2027,1nF,C_1206_3216Metric,20.280018,20.62496,0.0,top
C2028,1nF,C_1206_3216Metric,34.201018,20.62496,0.0,top
C2029,10nF,C_1206_3216Metric,48.044018,20.62496,0.0,top
C2030,100nF,C_1206_3216Metric,61.887018,20.62496,0.0,top
C2031,220nF,C_1206_3216Metric,75.984018,20.62496,0.0,top
C2032,1uF,C_1206_3216Metric,90.081018,20.62496,0.0,top
C2033,2.2uF,C_1206_3216Metric,20.358018,7.03596,0.0,top
C2034,4.7uF,C_1206_3216Metric,34.455018,7.03596,0.0,top
C2035,10uF,C_1206_3216Metric,48.552018,7.03596,0.0,top
C2036,1nF,C_1206_3216Metric,24.914018,30.27696,0.0,top
C2037,1nF,C_1206_3216Metric,38.802018,30.27696,0.0,top
C2038,10nF,C_1206_3216Metric,52.645018,30.27696,0.0,top
C2039,100nF,C_1206_3216Metric,66.529018,30.27696,0.0,top
C2040,220nF,C_1206_3216Metric,80.638018,30.27696,0.0,top
C2041,1uF,C_1206_3216Metric,94.780018,30.27696,0.0,top
C2042,2.2uF,C_1206_3216Metric,25.057018,16.68796,0.0,top
C2043,4.7uF,C_1206_3216Metric,39.161018,16.68796,0.0,top
C2044,10uF,C_1206_3216Metric,53.212018,16.68796,0.0,top
C2045,1nF,C_1206_3216Metric,24.914018,27.86396,0.0,top
C2046,1nF,C_1206_3216Metric,38.802018,27.86396,0.0,top
C2047,10nF,C_1206_3216Metric,52.645018,27.86396,0.0,top
C2048,100nF,C_1206_3216Metric,66.529018,27.86396,0.0,top
C2049,220nF,C_1206_3216Metric,80.638018,27.86396,0.0,top
C2050,1uF,C_1206_3216Metric,94.780018,27.86396,0.0,top
C2051,2.2uF,C_1206_3216Metric,25.057018,14.27496,0.0,top
C2052,4.7uF,C_1206_3216Metric,39.161018,14.27496,0.0,top
C2053,10uF,C_1206_3216Metric,53.212018,14.27496,0.0,top
C2054,1nF,C_1206_3216Metric,24.914018,25.45096,0.0,top
C2055,1nF,C_1206_3216Metric,38.802018,25.45096,0.0,top
C2056,10nF,C_1206_3216Metric,52.645018,25.45096,0.0,top
C2057,100nF,C_1206_3216Metric,66.529018,25.45096,0.0,top
C2058,220nF,C_1206_3216Metric,80.638018,25.45096,0.0,top
C2059,1uF,C_1206_3216Metric,94.780018,25.45096,0.0,top
C2060,2.2uF,C_1206_3216Metric,25.057018,11.86196,0.0,top
C2061,4.7uF,C_1206_3216Metric,39.161018,11.86196,0.0,top
C2062,10uF,C_1206_3216Metric,53.212018,11.86196,0.0,top
C2063,1nF,C_1206_3216Metric,24.914018,23.03796,0.0,top
C2064,1nF,C_1206_3216Metric,38.802018,23.03796,0.0,top
C2065,10nF,C_1206_3216Metric,52.645018,23.03796,0.0,top
C2066,100nF,C_1206_3216Metric,66.529018,23.03796,0.0,top
C2067,220nF,C_1206_3216Metric,80.638018,23.03796,0.0,top
C2068,1uF,C_1206_3216Metric,94.780018,23.03796,0.0,top
C2069,2.2uF,C_1206_3216Metric,25.057018,9.44896,0.0,top
C2070,4.7uF,C_1206_3216Metric,39.161018,9.44896,0.0,top
C2071,10uF,C_1206_3216Metric,53.212018,9.44896,0.0,top
C2072,1nF,C_1206_3216Metric,24.914018,20.62496,0.0,top
C2073,1nF,C_1206_3216Metric,38.802018,20.62496,0.0,top
C2074,10nF,C_1206_3216Metric,52.645018,20.62496,0.0,top
C2075,100nF,C_1206_3216Metric,66.529018,20.62496,0.0,top
C2076,220nF,C_1206_3216Metric,80.638018,20.62496,0.0,top
C2077,1uF,C_1206_3216Metric,94.780018,20.62496,0.0,top
C2078,2.2uF,C_1206_3216Metric,25.057018,7.03596,0.0,top
C2079,4.7uF,C_1206_3216Metric,39.161018,7.03596,0.0,top
C2080,10uF,C_1206_3216Metric,53.212018,7.03596,0.0,top
C2081,1nF,C_1206_3216Metric,29.515018,30.27696,0.0,top
C2082,1nF,C_1206_3216Metric,43.403018,30.27696,0.0,top
C2083,10nF,C_1206_3216Metric,57.246018,30.27696,0.0,top
C2084,100nF,C_1206_3216Metric,71.228018,30.27696,0.0,top
C2085,220nF,C_1206_3216Metric,85.284018,30.27696,0.0,top
C2086,1uF,C_1206_3216Metric,99.479018,30.27696,0.0,top
C2087,2.2uF,C_1206_3216Metric,29.756018,16.68796,0.0,top
C2088,4.7uF,C_1206_3216Metric,43.882018,16.68796,0.0,top
C2089,10uF,C_1206_3216Metric,57.852018,16.68796,0.0,top
